id,datum_anfang,datum_ende,luft_max,luft,luft_min,windstaerke,sonnenschein,niederschlag,max_max_luft,min_min_luft,max_windspitze,max_niederschlag
5839,2015-06-01,2015-06-30,18.8,14.3,9.1,2.8,213.3,38.9,29.2,4,17.1,9.1
5839,2015-07-01,2015-07-31,22.2,17.5,12.6,2.71,184.8,114,33.4,6.8,21.2,18.5
5839,2015-08-01,2015-08-31,23.1,17.9,12.8,2.48,199.1,91,30.6,6.2,17.5,17.9
5800,2015-06-01,2015-06-30,21.1,15.6,9.8,-999,191.5,104.8,30.3,4,14,31.8
5800,2015-07-01,2015-07-31,25.6,19.1,12.2,-999,254.6,39,33.9,4,25.6,13.2
5800,2015-08-01,2015-08-31,27.1,19.9,12.2,-999,262.8,32.9,34.2,5.6,17.9,7.5
2437,2015-06-01,2015-06-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.6
2437,2015-07-01,2015-07-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.2
2437,2015-08-01,2015-08-31,-999,-999,-999,-999,-999,76,-999,-999,-999,11.6
6093,2015-06-01,2015-06-30,21.8,15.4,9.1,-999,-999,32.5,30.3,4.6,-999,9.4
6093,2015-07-01,2015-07-31,24.5,18.2,12.7,-999,-999,73.5,37.6,7.8,-999,15.2
6093,2015-08-01,2015-08-31,25.1,19.1,13.7,-999,-999,117.9,33.4,7.3,-999,27.7
3362,2015-06-01,2015-06-30,23.2,17,10.4,-999,204.7,53.3,33.3,6.6,13.6,12.1
3362,2015-07-01,2015-07-31,29,21.4,13,-999,285.3,22.8,38.8,4.7,19,11.2
3362,2015-08-01,2015-08-31,28.4,20.5,13.3,-999,240.4,-999,39.2,7,14.8,23.3
5133,2015-06-01,2015-06-30,21.5,15.3,8.4,-999,172.2,26.8,31.5,3.1,-999,6.2
5133,2015-07-01,2015-07-31,24.9,18.5,12.3,-999,207.5,82.8,36.5,4.5,-999,26
5133,2015-08-01,2015-08-31,25.4,18.9,12.5,-999,226.8,75,33.4,6.5,-999,21.3
6105,2015-06-01,2015-06-30,19,14,8.2,-999,218.1,35.1,25.7,3.6,-999,8.5
6105,2015-07-01,2015-07-31,21.8,16.8,11.5,-999,219.1,186.6,29.2,6.3,-999,38.3
6105,2015-08-01,2015-08-31,23.7,18.2,12.8,-999,219.4,56.5,29.7,5.4,-999,10.8
5347,2015-06-01,2015-06-30,20.8,15.2,8.9,2.37,202.2,25.3,31.1,2.9,15.2,6.2
5347,2015-07-01,2015-07-31,24.6,18.4,12.7,2.42,241.4,77.7,37.5,6.4,25,14.1
5347,2015-08-01,2015-08-31,25.4,19,12.8,2.29,229.3,58.4,33.7,6.3,15.7,24.4
303,2015-06-01,2015-06-30,22.8,16.5,9.2,2.13,215.1,39.5,32.8,1.6,16.1,11.8
303,2015-07-01,2015-07-31,26.2,19.8,13,2.52,259.1,-999,37.5,5.2,20.5,11.1
303,2015-08-01,2015-08-31,29.4,21.4,13.6,2.06,283.9,31.2,38.3,4.2,16,12.5
704,2015-06-01,2015-06-30,19.7,14.7,8.8,2.5,200.9,63.8,29.8,4.1,18,17.8
704,2015-07-01,2015-07-31,22.5,17.5,12.1,2.61,193.6,118.1,35.3,6.2,19.5,25.7
704,2015-08-01,2015-08-31,23.8,18.4,13,2.1,207.6,92.6,31.2,5.1,15.8,19
4841,2015-06-01,2015-06-30,19.1,14.3,8.2,-999,-999,49.8,29.8,2.2,-999,11.8
4841,2015-07-01,2015-07-31,22.2,17.3,12.3,-999,-999,178.6,34.1,6.9,-999,35.6
4841,2015-08-01,2015-08-31,23.7,18.4,13,-999,-999,88.7,30.8,6.2,-999,19.6
6109,2015-06-01,2015-06-30,20.6,15,8.7,-999,202.9,36.5,29.8,2.9,-999,8.5
6109,2015-07-01,2015-07-31,23.8,18.2,12,-999,225.5,61.1,33.6,5.2,-999,16.4
6109,2015-08-01,2015-08-31,27.6,20.9,14.5,-999,293.8,34,36.6,5.1,-999,17.9
5871,2015-06-01,2015-06-30,19.8,15.1,10.2,2.63,237.4,77.6,29.7,6.1,14.4,19.4
5871,2015-07-01,2015-07-31,24.5,19,13.7,2.84,253.2,35.1,33.7,7.3,19,9.1
5871,2015-08-01,2015-08-31,23.9,18.6,13.5,2.81,234.7,74,34.2,8.8,17.5,21.7
3897,2015-06-01,2015-06-30,18.9,14.4,9.1,-999,230.4,-999,25.2,3.7,17.6,3.9
3897,2015-07-01,2015-07-31,22.1,17.3,11.8,2.74,242.7,78,29.9,4.9,22.1,14
3897,2015-08-01,2015-08-31,22,18.1,13.8,2.71,248.6,75.2,29.4,5.5,22.4,23.8
2961,2015-06-01,2015-06-30,16.7,13.8,10.9,4.03,242.2,-999,22.4,8.6,23.4,-999
2961,2015-07-01,2015-07-31,19.5,16.6,13.9,4.45,244.8,-999,27.1,10.5,33.3,-999
2961,2015-08-01,2015-08-31,21,18.1,15.9,4.03,249,-999,25.8,11.7,23.5,-999
5538,2015-06-01,2015-06-30,22.9,17,11.4,-999,197.7,164.2,29.8,6.4,-999,32
5538,2015-07-01,2015-07-31,28.5,20.9,13.6,-999,266.9,30.7,35.9,7.4,-999,11
5538,2015-08-01,2015-08-31,28.6,20.1,12.4,-999,267.2,66.8,37.2,6.9,-999,14.8
6157,2015-06-01,2015-06-30,17.9,14.4,10.9,-999,-999,41.9,25.9,7.5,-999,19.1
6157,2015-07-01,2015-07-31,21.1,17.4,13.9,-999,-999,153.1,32.4,8.5,-999,21.1
6157,2015-08-01,2015-08-31,22.1,18.6,15.2,-999,-999,94.7,30.1,8.9,-999,23.6
6129,2015-06-01,2015-06-30,20.9,14.6,7.4,-999,-999,75.4,31.5,3.4,-999,24.7
6129,2015-07-01,2015-07-31,25.3,18.6,10.7,-999,-999,68.1,34.2,3.2,-999,16.5
6129,2015-08-01,2015-08-31,27.8,20.1,11.9,-999,-999,74.6,36.4,4.9,-999,40.5
6158,2015-06-01,2015-06-30,21.7,16.4,10.8,-999,191,80.6,31.1,5.9,-999,24.8
6158,2015-07-01,2015-07-31,26.4,20,12.5,-999,268.1,68,34.8,4.8,-999,43.4
6158,2015-08-01,2015-08-31,27,19.8,12.6,-999,251,31.5,35.5,6.2,-999,13.9
856,2015-06-01,2015-06-30,22.1,17.2,12.1,-999,201.7,-999,29.9,7.5,15.6,21.5
856,2015-07-01,2015-07-31,27,21.1,14.8,2.19,292.5,53.1,34.9,9,26,11.9
856,2015-08-01,2015-08-31,26.6,20.3,14,-999,287.8,87.4,33.5,8.1,18.9,35.2
5930,2015-06-01,2015-06-30,17.2,13.3,8.5,3.07,216.8,31,22.4,4.4,19.4,7.9
5930,2015-07-01,2015-07-31,20.1,16.2,11.6,3.29,234.6,157.7,25.7,6.9,33.6,48.7
5930,2015-08-01,2015-08-31,20.7,17.7,13.8,3.19,241.7,88.4,24.8,6.6,19.7,26.1
6163,2015-06-01,2015-06-30,19,14,8.1,-999,219.5,19,26.8,2.3,16.7,5.5
6163,2015-07-01,2015-07-31,21.9,16.8,10.9,-999,205.8,95.5,30.7,5.2,19.1,15
6163,2015-08-01,2015-08-31,23.6,18.2,12.5,-999,223.1,48.9,31.1,4.4,14.3,10.2
6170,2015-06-01,2015-06-30,22.3,15.9,9.1,-999,-999,67.5,34.3,3.6,-999,13.5
6170,2015-07-01,2015-07-31,26.1,19.7,12.6,-999,-999,78.7,36.2,5.5,-999,19.3
6170,2015-08-01,2015-08-31,29.9,21.7,13.1,-999,-999,14.6,37.7,4.6,-999,7.5
6186,2015-06-01,2015-06-30,22,15.9,8.9,-999,-999,52.4,31.5,3.6,-999,14
6186,2015-07-01,2015-07-31,26.7,19.8,12.5,-999,-999,30.5,36.8,4.5,-999,9.8
6186,2015-08-01,2015-08-31,26.4,19.4,13,-999,-999,48.6,37,7,-999,15.8
2315,2015-06-01,2015-06-30,-999,16.7,-999,2.47,192.2,-999,-999,-999,-999,-999
2315,2015-07-01,2015-07-31,-999,20.2,-999,2.65,250.6,-999,-999,-999,-999,-999
2315,2015-08-01,2015-08-31,-999,21.4,-999,2.19,260,-999,-999,-999,-999,-999
2429,2015-06-01,2015-06-30,18.8,14,8,2.03,203.4,40.8,27.6,2.5,16.1,12.5
2429,2015-07-01,2015-07-31,22,17,11.5,2.35,208.8,139.1,34.8,5.4,18.9,22.7
2429,2015-08-01,2015-08-31,23.5,18.1,12.5,1.97,216.6,59.4,30,4,14.5,12.3
2796,2015-06-01,2015-06-30,-999,14.6,-999,2.8,-999,-999,-999,-999,-999,-999
2796,2015-07-01,2015-07-31,-999,17.5,-999,2.87,-999,-999,-999,-999,-999,-999
2796,2015-08-01,2015-08-31,-999,19.3,-999,2.55,265.3,-999,-999,-999,-999,-999
2829,2015-06-01,2015-06-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2829,2015-07-01,2015-07-31,-999,-999,-999,2.42,-999,-999,-999,-999,-999,-999
2829,2015-08-01,2015-08-31,-999,-999,-999,2.32,-999,-999,-999,-999,-999,-999
2905,2015-06-01,2015-06-30,-999,16.8,-999,2.37,-999,-999,-999,-999,-999,-999
2905,2015-07-01,2015-07-31,-999,20.9,-999,2.35,-999,-999,-999,-999,-999,-999
2905,2015-08-01,2015-08-31,-999,20.2,-999,2.19,-999,-999,-999,-999,-999,-999
3268,2015-06-01,2015-06-30,19.7,14.9,10.1,2.03,193.6,62.3,28,4.7,17,11.8
3268,2015-07-01,2015-07-31,25,19.2,13.5,-999,277.6,41.6,32.5,5.6,18.9,17.3
3268,2015-08-01,2015-08-31,23.7,18.1,13.3,2,232.2,66.1,31.6,7.5,19.1,25
766,2015-06-01,2015-06-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
766,2015-07-01,2015-07-31,-999,18.6,-999,2.74,-999,-999,-999,-999,-999,-999
766,2015-08-01,2015-08-31,-999,18.4,-999,2.61,-999,-999,-999,-999,-999,-999
1339,2015-06-01,2015-06-30,-999,15.1,-999,2.53,-999,-999,-999,-999,-999,-999
1339,2015-07-01,2015-07-31,-999,17.9,-999,2.74,-999,-999,-999,-999,-999,-999
1339,2015-08-01,2015-08-31,-999,-999,-999,2.29,-999,-999,-999,-999,-999,-999
1504,2015-06-01,2015-06-30,-999,15.9,-999,2.33,188.1,23.5,-999,-999,-999,9.3
1504,2015-07-01,2015-07-31,-999,19.3,-999,2.32,-999,83.1,-999,-999,-999,15.5
1504,2015-08-01,2015-08-31,-999,19.8,-999,2.32,222.7,70.5,-999,-999,-999,38.9
2385,2015-06-01,2015-06-30,-999,16,-999,2.37,-999,-999,-999,-999,-999,-999
2385,2015-07-01,2015-07-31,-999,19.9,-999,2.61,-999,-999,-999,-999,-999,-999
2385,2015-08-01,2015-08-31,-999,19.1,-999,2.13,-999,-999,-999,-999,-999,-999
3484,2015-06-01,2015-06-30,-999,-999,-999,2.13,-999,-999,-999,-999,-999,-999
3484,2015-07-01,2015-07-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3484,2015-07-01,2015-07-31,-999,-999,-999,2.32,-999,-999,-999,-999,-999,-999
3484,2015-08-01,2015-08-31,-999,-999,-999,1.9,-999,-999,-999,-999,-999,-999
4280,2015-06-01,2015-06-30,22.5,17.1,11.1,2.07,-999,65.3,32.8,6.1,16.8,29.7
4280,2015-07-01,2015-07-31,28.1,21.4,13.9,2.32,-999,35.9,37,5.3,19.8,9
4280,2015-08-01,2015-08-31,28.4,21.1,13.4,1.87,-999,38.7,36.8,7.3,16.4,12.8
5109,2015-06-01,2015-06-30,20,14.8,9.4,2.67,188.6,44.2,28.8,5.3,16.6,13.5
5109,2015-07-01,2015-07-31,23.3,18,12.5,2.94,211.7,40.9,34.1,6.8,20.6,10.5
5109,2015-08-01,2015-08-31,26.7,19.9,13.5,-999,280.9,47.5,35.5,6.4,16.1,14.6
5640,2015-06-01,2015-06-30,-999,14.1,-999,2.83,-999,-999,-999,-999,-999,-999
5640,2015-07-01,2015-07-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5640,2015-07-01,2015-07-31,-999,-999,-999,3.06,-999,-999,-999,-999,-999,-999
5640,2015-08-01,2015-08-31,-999,-999,-999,2.55,-999,-999,-999,-999,-999,-999
368,2015-06-01,2015-06-30,-999,15.4,-999,1.47,-999,-999,-999,-999,-999,-999
368,2015-07-01,2015-07-31,-999,18.2,-999,1.71,-999,-999,-999,-999,-999,-999
368,2015-08-01,2015-08-31,-999,19.2,-999,1.29,-999,-999,-999,-999,-999,-999
2773,2015-06-01,2015-06-30,-999,16.5,-999,-999,-999,-999,-999,-999,-999,-999
2773,2015-07-01,2015-07-31,-999,20.9,-999,2.19,-999,-999,-999,-999,-999,-999
2773,2015-08-01,2015-08-31,-999,21.3,-999,1.77,-999,-999,-999,-999,-999,-999
2886,2015-06-01,2015-06-30,-999,17,-999,2.13,-999,-999,-999,-999,-999,-999
2886,2015-07-01,2015-07-31,-999,20.9,-999,2.32,-999,-999,-999,-999,-999,-999
2886,2015-08-01,2015-08-31,-999,20.2,-999,1.97,-999,-999,-999,-999,-999,-999
3603,2015-06-01,2015-06-30,-999,16.6,-999,2.37,197.3,-999,-999,-999,-999,-999
3603,2015-07-01,2015-07-31,-999,21,-999,2.74,266.9,-999,-999,-999,-999,-999
3603,2015-08-01,2015-08-31,-999,20.8,-999,2.35,-999,-999,-999,-999,-999,-999
3623,2015-06-01,2015-06-30,-999,16.8,-999,1.93,222.8,-999,-999,-999,-999,-999
3623,2015-07-01,2015-07-31,-999,19.8,-999,2.16,207.4,-999,-999,-999,-999,-999
3623,2015-08-01,2015-08-31,-999,19.5,-999,1.81,224.6,-999,-999,-999,-999,-999
4174,2015-06-01,2015-06-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4174,2015-07-01,2015-07-31,-999,18.8,-999,2.39,-999,-999,-999,-999,-999,-999
4174,2015-08-01,2015-08-31,-999,18.7,-999,2,-999,-999,-999,-999,-999,-999
6199,2015-06-01,2015-06-30,19,14,8.2,-999,-999,50.8,28,3.5,-999,16.5
6199,2015-07-01,2015-07-31,21.9,16.8,10.9,-999,-999,63.7,32.3,5.6,-999,14.5
6199,2015-08-01,2015-08-31,24.2,18.5,12.7,-999,-999,53.2,31.4,6.1,-999,16.7
3639,2015-06-01,2015-06-30,-999,14.2,-999,3.07,-999,-999,-999,-999,-999,-999
3639,2015-07-01,2015-07-31,-999,17.2,-999,3.32,-999,-999,-999,-999,-999,-999
3639,2015-08-01,2015-08-31,-999,18.3,-999,2.61,-999,-999,-999,-999,-999,-999
5715,2015-06-01,2015-06-29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5715,2015-06-01,2015-06-30,-999,-999,-999,2.57,-999,44.8,-999,-999,-999,15.5
5715,2015-07-01,2015-07-31,-999,-999,-999,3.06,-999,-999,-999,-999,-999,7.9
5715,2015-08-01,2015-08-31,-999,20,-999,2.45,-999,95,-999,-999,-999,21.7
603,2015-06-01,2015-06-30,21.8,16.6,10.7,2.03,239.5,98.2,32.8,5.4,15,21.4
603,2015-07-01,2015-07-31,25.1,19.8,14.7,-999,220,73.9,35,6.6,22.1,14.8
603,2015-08-01,2015-08-31,25.2,19.7,14.2,1.97,235.5,122.2,33.5,9.7,14.9,27
1200,2015-06-01,2015-06-30,17.9,13.9,9.1,3.07,214.3,36.2,27.4,4.3,18.9,10.4
1200,2015-07-01,2015-07-31,21.1,16.9,12.4,3.26,219.8,185.6,32.6,7.1,22.6,39.3
1200,2015-08-01,2015-08-31,23.1,18.1,13.1,2.42,218.6,76.8,30.1,7,18.8,17.6
1587,2015-06-01,2015-06-30,21.6,16.6,11.8,2.1,200,53.1,30.6,7.4,16.3,17.8
1587,2015-07-01,2015-07-31,27.2,21.2,15.4,2.23,279.4,16.8,35.3,8.3,20,6.3
1587,2015-08-01,2015-08-31,27.6,21.2,15.4,2.06,268.5,32.6,36,9.8,14,13.9
6197,2015-06-01,2015-06-30,19.5,14.6,8.9,2.3,187,45.1,30.4,2.8,15.8,8.9
6197,2015-07-01,2015-07-31,22.8,17.8,12.7,2.32,204.3,115.9,35.7,6.3,24.7,19.4
6197,2015-08-01,2015-08-31,24.3,18.6,12.8,2.16,226.4,69.4,31.9,6.9,16.1,33.6
6217,2015-06-01,2015-06-30,24.3,18,11.3,-999,-999,35.5,33.9,6.6,-999,12.8
6217,2015-07-01,2015-07-31,29.3,22,14.9,-999,-999,35.4,38.8,6.8,-999,15.4
6217,2015-08-01,2015-08-31,28.3,21.1,14.6,-999,-999,48.6,38.7,8.2,-999,12
1228,2015-06-01,2015-06-30,-999,-999,-999,-999,-999,-999,19.6,9.5,27.8,-999
1228,2015-07-01,2015-07-31,17.2,15.7,14.4,4.32,237.6,-999,22.4,11.8,33.2,-999
1228,2015-08-01,2015-08-31,18.9,17.6,16.4,3.87,231.8,-999,21.5,14.2,18.7,-999
2023,2015-06-01,2015-06-30,22.1,16.9,12,2.23,205.8,64.7,30.7,8.4,17.7,16.7
2023,2015-07-01,2015-07-31,26.9,21.2,15.3,2.48,279.4,29.4,35,7.9,33.6,16.7
2023,2015-08-01,2015-08-31,27.6,21,15.1,2.42,252.1,35.6,36.3,8.2,19.3,15
6262,2015-06-01,2015-06-30,22.9,17.1,11.7,-999,-999,89.5,32.1,6.9,-999,22.6
6262,2015-07-01,2015-07-31,27.6,21.2,14.3,-999,-999,53.4,35.9,6,-999,19.4
6262,2015-08-01,2015-08-31,27.6,20.5,13.7,-999,-999,56.3,36.7,8.5,-999,18.1
1255,2015-06-01,2015-06-30,23.4,17.7,11.8,-999,215.6,58.1,32.6,7.7,-999,15.6
1255,2015-07-01,2015-07-31,28.6,21.8,14.6,-999,276,21.1,38.1,5.8,-999,4.8
1255,2015-08-01,2015-08-31,28.2,21.1,14.6,-999,244,37,39.2,9.2,-999,5.3
6260,2015-06-01,2015-06-30,22.6,17,11.6,-999,-999,48.4,31.7,7.4,-999,12.7
6260,2015-07-01,2015-07-31,27.7,21.4,14.8,-999,-999,22,37.3,6.5,-999,7
6260,2015-08-01,2015-08-31,28.1,21.3,15.2,-999,-999,41.7,38.5,10.4,-999,12.9
3278,2015-06-01,2015-06-30,23.5,18,12.3,-999,204.3,83.9,32.6,8.4,-999,20.5
3278,2015-07-01,2015-07-31,29,22.5,15.3,-999,277.2,35.2,37.2,8.4,-999,26.9
3278,2015-08-01,2015-08-31,28.1,21.2,14.8,-999,241.9,66.6,37.5,9,-999,20
6258,2015-06-01,2015-06-30,23.6,18.3,13.3,-999,230.2,150.5,31.3,8.3,-999,76.3
6258,2015-07-01,2015-07-31,27.9,22,16.2,-999,299.8,35.2,35.3,8.3,-999,11
6258,2015-08-01,2015-08-31,26.7,20.6,15.4,-999,267.7,89.3,35,11.2,-999,44.3
5480,2015-06-01,2015-06-30,21.3,16,9.3,2.27,214.9,41.5,32.6,4.2,16.3,17
5480,2015-07-01,2015-07-31,24.9,19.3,13.6,-999,214.7,-999,37.1,6.6,22.6,16.1
5480,2015-08-01,2015-08-31,25.5,19.8,13.9,2.23,237,123.2,34.1,8.5,16.5,40
6265,2015-06-01,2015-06-30,22.3,16.4,9.9,-999,215.7,27.8,30.6,3.3,-999,10
6265,2015-07-01,2015-07-31,25.6,19.6,13.6,-999,247.7,86.9,38.1,6.4,-999,23.7
6265,2015-08-01,2015-08-31,27.6,20.8,14.2,-999,274.9,-999,34.7,5.8,-999,12.4
617,2015-06-01,2015-06-30,21.3,16,9.6,-999,-999,34.2,32.3,4.3,-999,7
617,2015-07-01,2015-07-31,24.8,18.8,13,-999,-999,76,38.2,5.3,-999,13.3
617,2015-08-01,2015-08-31,24.5,18.6,12.8,-999,-999,176.5,32.7,7.2,-999,38.8
6259,2015-06-01,2015-06-30,21,16.3,11.8,-999,206.2,87.1,29.7,7.1,-999,15.1
6259,2015-07-01,2015-07-31,25.8,20.7,15.4,-999,280.9,33.5,34.7,8,-999,9
6259,2015-08-01,2015-08-31,26.1,20.5,15.3,-999,248.8,42.2,35.6,10.5,-999,11.3
6264,2015-06-01,2015-06-30,19.2,14.1,8.4,-999,185.7,39.8,30.8,2.2,-999,8.4
6264,2015-07-01,2015-07-31,22.6,17.5,12.8,-999,198.2,-999,35.7,5.5,-999,10.5
6264,2015-08-01,2015-08-31,23.5,18.2,12.9,-999,219,83.5,31.4,8.2,-999,46.5
6273,2015-06-01,2015-06-30,22.4,16.4,9.8,-999,-999,23.6,31,5.5,-999,6.3
6273,2015-07-01,2015-07-31,25.4,19.3,13.3,-999,-999,221.1,38.4,7.7,-999,119.9
6273,2015-08-01,2015-08-31,27,20.4,14,-999,-999,-999,34,6.9,-999,36.1
3734,2015-06-01,2015-06-30,24.1,18,12.1,-999,-999,67.2,33.7,8.7,-999,12.7
3734,2015-07-01,2015-07-31,29.1,22.2,14.8,-999,-999,23.2,38.1,6.3,-999,8.7
3734,2015-08-01,2015-08-31,29.2,21.7,15.1,-999,-999,45.5,39.1,9.8,-999,13.7
4160,2015-06-01,2015-06-30,21.5,16.1,10.2,-999,202.3,69,30.7,4.9,-999,27.9
4160,2015-07-01,2015-07-31,27.1,20.5,12.9,-999,274.8,28,35.9,5.5,-999,9
4160,2015-08-01,2015-08-31,26.5,19.8,13.1,-999,245.5,79,36.1,7,-999,28.1
6263,2015-06-01,2015-06-30,24,17.8,11.7,-999,-999,115.8,31.8,5.6,-999,31.7
6263,2015-07-01,2015-07-31,28.8,21.3,13.8,-999,-999,42.2,35.2,5.6,-999,22.8
6263,2015-08-01,2015-08-31,27.7,20.1,13.5,-999,-999,-999,36.6,7.2,-999,8.5
6275,2015-06-01,2015-06-30,23.6,17.3,10.9,-999,-999,82.4,32.3,6.6,-999,18.9
6275,2015-07-01,2015-07-31,28.7,21.4,13.3,-999,-999,29.6,36.6,5.3,-999,15.6
6275,2015-08-01,2015-08-31,28.4,20.5,13.4,-999,-999,50,37.5,7.1,-999,10.5
4189,2015-06-01,2015-06-30,22.8,16.6,10.3,-999,219.3,93.5,31,5.6,-999,37.5
4189,2015-07-01,2015-07-31,27.6,20,11.8,-999,292.7,52.6,34.8,4.6,-999,25.1
4189,2015-08-01,2015-08-31,26.7,19.2,12.2,-999,251.6,47.8,35.2,6.1,-999,10.2
6310,2015-06-01,2015-06-30,19.4,14.4,8.3,-999,221.4,51.7,28.4,4.2,-999,18.6
6310,2015-07-01,2015-07-31,22.5,17.1,10.8,-999,231.2,54.1,31,4.8,-999,12.5
6310,2015-08-01,2015-08-31,23.8,18.8,12.9,-999,296.3,37.2,31,3.6,-999,17.5
6337,2015-06-01,2015-06-30,21.3,16.2,9.8,-999,222.5,38.3,32.7,4.2,-999,14.8
6337,2015-07-01,2015-07-31,24.4,18.9,12.9,-999,211.2,97.7,36.8,5.4,-999,16.8
6337,2015-08-01,2015-08-31,25,19.2,13.2,-999,226.9,153.7,32,7.1,-999,50.2
6266,2015-06-01,2015-06-30,22.1,16,10,-999,-999,23.1,30.6,6.2,-999,8.5
6266,2015-07-01,2015-07-31,26,19.4,13.6,-999,-999,64.5,38.6,8.1,-999,15.1
6266,2015-08-01,2015-08-31,27.6,20.6,14.3,-999,-999,98.1,35.1,6.8,-999,40.3
3509,2015-06-01,2015-06-30,21.1,15.3,8.6,-999,-999,52,30.5,2.4,-999,24.9
3509,2015-07-01,2015-07-31,24.1,18.3,12.1,-999,-999,97.7,36.3,4.5,-999,22.9
3509,2015-08-01,2015-08-31,27.4,20.4,13.5,-999,-999,46.2,36.1,4.7,-999,13.3
6272,2015-06-01,2015-06-30,21.6,15.8,9.5,-999,-999,51.6,30.5,3.7,-999,16.9
6272,2015-07-01,2015-07-31,26,19.5,12.9,-999,-999,65.5,36.9,4.7,-999,11.8
6272,2015-08-01,2015-08-31,26.6,20,13.4,-999,-999,60.6,35,8.2,-999,39.3
131,2015-06-01,2015-06-30,21.2,15.4,10.3,-999,207.2,65.7,31.1,6,-999,14
131,2015-07-01,2015-07-31,25.6,19.5,13.9,-999,261.9,73.1,35,7.2,-999,12.9
131,2015-08-01,2015-08-31,27.3,20.9,15,-999,254.5,90.6,37.1,8.9,-999,38
6312,2015-06-01,2015-06-30,22.7,16.5,10.4,-999,195.5,68.4,32.6,6.3,-999,25.6
6312,2015-07-01,2015-07-31,28.3,20.8,12.6,-999,269.8,15.2,37.1,4.9,-999,2.9
6312,2015-08-01,2015-08-31,28.6,20.7,13.1,-999,243.9,25.3,37.7,7.2,-999,6.1
7099,2015-06-01,2015-06-30,20.7,15.3,9.3,-999,186.8,44.5,29.7,4.2,-999,13.1
7099,2015-07-01,2015-07-31,24.7,18.7,13.3,-999,229.4,85,37.5,6.6,-999,18.1
7099,2015-08-01,2015-08-31,26.3,20.2,14.2,-999,249.8,90.6,34.4,7.6,-999,34.2
6305,2015-06-01,2015-06-30,21.9,16,9.2,-999,-999,29.8,32,3.7,-999,10.7
6305,2015-07-01,2015-07-31,26.4,19.7,12.8,-999,-999,61.4,38,4.3,-999,21.8
6305,2015-08-01,2015-08-31,27.2,20.4,13.4,-999,-999,47.9,35.2,7.5,-999,12.9
6344,2015-06-01,2015-06-30,22.6,16.2,8.7,2.13,207.5,47.4,32.4,2.1,14,13.5
6344,2015-07-01,2015-07-31,27.5,20,12.6,2.26,231.6,40.2,37.3,4.5,18.9,10.9
6344,2015-08-01,2015-08-31,27.4,20.2,13.4,-999,204.7,41.7,37.3,7.6,13,14.6
7187,2015-06-01,2015-06-30,23.4,17.3,11.3,-999,-999,45.3,32.2,6.5,-999,15.6
7187,2015-07-01,2015-07-31,28.4,21.3,14.3,-999,-999,28.2,38.4,6.1,-999,7.6
7187,2015-08-01,2015-08-31,28.5,21,14.5,-999,-999,46.4,39.5,9,-999,10.9
4485,2015-06-01,2015-06-30,22,16,9.9,-999,-999,75.7,31.5,3.7,-999,25.2
4485,2015-07-01,2015-07-31,26.4,19.7,13.1,-999,-999,68.4,36.5,5.3,-999,12.1
4485,2015-08-01,2015-08-31,27.2,20.2,13.5,-999,-999,52.2,37.5,7.5,-999,16.8
6346,2015-06-01,2015-06-30,21.9,16.9,11.8,-999,-999,96.5,28.9,6.5,-999,15.9
6346,2015-07-01,2015-07-31,27.2,20.9,13.7,-999,-999,38.1,34.2,7.7,-999,11.7
6346,2015-08-01,2015-08-31,27,20.2,13.3,-999,-999,65.7,35,8.8,-999,24.8
7075,2015-06-01,2015-06-30,22.9,17.1,11.5,-999,196.2,58.6,31.6,6.5,-999,13.9
7075,2015-07-01,2015-07-31,28.3,21.1,13.4,-999,298.4,37.4,35.7,6.9,-999,12.2
7075,2015-08-01,2015-08-31,28.9,20.4,12.8,-999,282.5,39.6,36.4,7.8,-999,10.3
6347,2015-06-01,2015-06-30,22.4,16.9,11.6,-999,189.6,47.4,31,7.3,-999,10.6
6347,2015-07-01,2015-07-31,27.4,20.9,14.1,-999,255.8,56.2,37.6,6.7,-999,19.3
6347,2015-08-01,2015-08-31,27.9,21.4,15.1,-999,256,57.2,37.8,9.9,-999,18
7319,2015-06-01,2015-06-30,22.6,17.1,11.5,-999,-999,57.8,31,7.1,-999,20.3
7319,2015-07-01,2015-07-31,27.8,21.2,14.2,-999,-999,18.6,35.9,7.1,-999,8.4
7319,2015-08-01,2015-08-31,28.1,21,14.2,-999,-999,38.9,36.7,7.4,-999,21.6
7105,2015-06-01,2015-06-30,20.9,16.2,11.8,-999,-999,202.6,29.2,6.8,-999,67.7
7105,2015-07-01,2015-07-31,26.2,20.2,14.7,-999,-999,81.9,33.6,9,-999,13.7
7105,2015-08-01,2015-08-31,25.6,19.7,14.3,-999,-999,84.1,32.5,9.4,-999,24.8
7298,2015-06-01,2015-06-30,17.7,13.7,8.8,-999,198.7,46.5,25.6,4.5,-999,13.9
7298,2015-07-01,2015-07-31,21,16.7,11.8,-999,211.3,150.9,30.1,6.8,-999,42.6
